log_type,timestamp,col3,col4,col5
deployment,2025-09-21T22:28:11.5867277Z,INFO,[36;1mgo run main.go -P ubuntu-latest=node:16-buster-slim -C ./pkg/runner/testdata/ -W ./basic/push.yml[0m,
deployment,2025-09-21T22:28:11.5897951Z,INFO,shell: /usr/bin/bash -e {0},
deployment,2025-09-21T22:28:11.5898258Z,INFO,env:,
deployment,2025-09-21T22:28:11.5898479Z,INFO,ACT_OWNER: nektos,
deployment,2025-09-21T22:28:11.5898756Z,INFO,ACT_REPOSITORY: nektos/act,
deployment,2025-09-21T22:28:11.5899053Z,INFO,CGO_ENABLED: 0,
deployment,2025-09-21T22:28:11.5899304Z,INFO,GOTOOLCHAIN: local,
deployment,2025-09-21T22:28:11.5899560Z,INFO,##[endgroup],
deployment,2025-09-21T22:28:13.6584172Z,INFO,"time=""2025-09-21T22:28:13Z"" level=info msg=""Using docker host 'unix:///var/run/docker.sock', and daemon socket 'unix:///var/run/docker.sock'""",
deployment,2025-09-21T22:28:13.7214287Z,ERROR,"time=""2025-09-21T22:28:13Z"" level=warning msg=""unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57'""",
deployment,2025-09-21T22:28:13.7220462Z,INFO,[basic/check] ⭐ Run Set up job,
deployment,2025-09-21T22:28:13.7221307Z,INFO,[basic/check] 🚀  Start image=node:16-buster-slim,
deployment,2025-09-21T22:28:13.7296827Z,INFO,[basic/check]   🐳  docker pull image=node:16-buster-slim platform= username= forcePull=true,
deployment,2025-09-21T22:28:13.7300433Z,INFO,[basic/check] using DockerAuthConfig authentication for docker pull,
deployment,2025-09-21T22:28:13.8766372Z,INFO,"[basic/check]   🐳  docker create image=node:16-buster-slim platform= entrypoint=[""tail"" ""-f"" ""/dev/null""] cmd=[] network=""host""",
deployment,2025-09-21T22:28:13.9278553Z,INFO,"[basic/check]   🐳  docker run image=node:16-buster-slim platform= entrypoint=[""tail"" ""-f"" ""/dev/null""] cmd=[] network=""host""",
deployment,2025-09-21T22:28:14.1062590Z,WARN,[basic/check]   🐳  docker exec cmd=[node --no-warnings -e console.log(process.execPath)] user= workdir=,
deployment,2025-09-21T22:28:14.1818999Z,INFO,[basic/check]   ✅  Success - Set up job,
deployment,2025-09-21T22:28:14.1824892Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.1892482Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.1896775Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.1955919Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.2012341Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.2016141Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.2070516Z,INFO,"[basic/check] ⭐ Run Main [[ ""$(pwd)"" == ""${GITHUB_WORKSPACE}"" ]]",
deployment,2025-09-21T22:28:14.2092315Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.2152675Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.2217905Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.2222485Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.2293209Z,INFO,[basic/check]   🐳  docker exec cmd=[bash -e /var/run/act/workflow/0] user= workdir=,
deployment,2025-09-21T22:28:14.2690639Z,INFO,"[basic/check]   ✅  Success - Main [[ ""$(pwd)"" == ""${GITHUB_WORKSPACE}"" ]] [60.00649ms]",
deployment,2025-09-21T22:28:14.2777476Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.2780458Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.2849068Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.2909207Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.2914257Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.2967600Z,INFO,[basic/check] ⭐ Run Main echo value | grep value,
deployment,2025-09-21T22:28:14.2996635Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.3055669Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.3112655Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.3116684Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.3188218Z,INFO,[basic/check]   🐳  docker exec cmd=[bash -e /var/run/act/workflow/1] user= workdir=,
deployment,2025-09-21T22:28:14.3616734Z,INFO,[basic/check]   | value,
deployment,2025-09-21T22:28:14.3629883Z,INFO,[basic/check]   ✅  Success - Main echo value | grep value [64.212296ms],
deployment,2025-09-21T22:28:14.3714925Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.3719041Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.3782139Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.3838452Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.3842615Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.3898244Z,INFO,[basic/check] ⭐ Run Main env,
deployment,2025-09-21T22:28:14.3926514Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.3984256Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.4040945Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.4045335Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.4113501Z,INFO,[basic/check]   🐳  docker exec cmd=[bash -e /var/run/act/workflow/2] user= workdir=,
deployment,2025-09-21T22:28:14.4519207Z,INFO,[basic/check]   | GITHUB_WORKSPACE=/home/runner/work/act/act/pkg/runner/testdata,
deployment,2025-09-21T22:28:14.4520217Z,INFO,[basic/check]   | HOSTNAME=runnervmf4ws1,
deployment,2025-09-21T22:28:14.4520898Z,INFO,[basic/check]   | GITHUB_PATH=/var/run/act/workflow/pathcmd.txt,
deployment,2025-09-21T22:28:14.4521787Z,INFO,[basic/check]   | GITHUB_ACTION=2,
deployment,2025-09-21T22:28:14.4522343Z,INFO,[basic/check]   | GITHUB_RUN_NUMBER=1,
deployment,2025-09-21T22:28:14.4523229Z,INFO,[basic/check]   | GITHUB_REF_TYPE=branch,
deployment,2025-09-21T22:28:14.4523826Z,INFO,[basic/check]   | YARN_VERSION=1.22.19,
deployment,2025-09-21T22:28:14.4524521Z,INFO,[basic/check]   | ACTIONS_CACHE_URL=http://10.1.0.232:42615/,
deployment,2025-09-21T22:28:14.4526274Z,INFO,[basic/check]   | ***,
deployment,2025-09-21T22:28:14.4526703Z,INFO,[basic/check]   | GITHUB_ACTIONS=true,
deployment,2025-09-21T22:28:14.4527304Z,INFO,[basic/check]   | GITHUB_SHA=7909e55f68f039676fc8a1969658d80220386c57,
deployment,2025-09-21T22:28:14.4528013Z,INFO,[basic/check]   | GITHUB_REF=refs/heads/master,
deployment,2025-09-21T22:28:14.4528590Z,INFO,[basic/check]   | ACT=true,
deployment,2025-09-21T22:28:14.4529041Z,INFO,[basic/check]   | RUNNER_OS=Linux,
deployment,2025-09-21T22:28:14.4529539Z,INFO,[basic/check]   | HOME=/root,
deployment,2025-09-21T22:28:14.4530040Z,INFO,[basic/check]   | GITHUB_API_URL=https://api.github.com,
deployment,2025-09-21T22:28:14.4530574Z,INFO,[basic/check]   | LANG=C.UTF-8,
deployment,2025-09-21T22:28:14.4530956Z,INFO,[basic/check]   | RUNNER_TRACKING_ID=,
deployment,2025-09-21T22:28:14.4531408Z,INFO,[basic/check]   | RUNNER_ARCH=X64,
deployment,2025-09-21T22:28:14.4532856Z,INFO,[basic/check]   | RUNNER_TEMP=/tmp,
deployment,2025-09-21T22:28:14.4533541Z,INFO,[basic/check]   | GITHUB_STATE=/var/run/act/workflow/statecmd.txt,
deployment,2025-09-21T22:28:14.4534366Z,INFO,[basic/check]   | GITHUB_ENV=/var/run/act/workflow/envs.txt,
deployment,2025-09-21T22:28:14.4535213Z,INFO,[basic/check]   | GITHUB_EVENT_PATH=/var/run/act/workflow/event.json,
deployment,2025-09-21T22:28:14.4535918Z,INFO,[basic/check]   | GITHUB_EVENT_NAME=push,
deployment,2025-09-21T22:28:14.4536405Z,INFO,[basic/check]   | GITHUB_RUN_ID=1,
deployment,2025-09-21T22:28:14.4536985Z,INFO,[basic/check]   | GITHUB_STEP_SUMMARY=/var/run/act/workflow/SUMMARY.md,
deployment,2025-09-21T22:28:14.4537631Z,INFO,[basic/check]   | GITHUB_ACTOR=nektos/act,
deployment,2025-09-21T22:28:14.4538131Z,INFO,[basic/check]   | GITHUB_RUN_ATTEMPT=1,
deployment,2025-09-21T22:28:14.4538761Z,INFO,[basic/check]   | GITHUB_GRAPHQL_URL=https://api.github.com/graphql,
deployment,2025-09-21T22:28:14.4539447Z,INFO,[basic/check]   | GITHUB_ACTION_PATH=,
deployment,2025-09-21T22:28:14.4540018Z,INFO,[basic/check]   | GITHUB_SERVER_URL=https://github.com,
deployment,2025-09-21T22:28:14.4540551Z,INFO,[basic/check]   | SHLVL=1,
deployment,2025-09-21T22:28:14.4541430Z,INFO,[basic/check]   | RUNNER_TOOL_CACHE=/opt/hostedtoolcache,
deployment,2025-09-21T22:28:14.4542172Z,INFO,[basic/check]   | GITHUB_REF_NAME=master,
deployment,2025-09-21T22:28:14.4542646Z,INFO,[basic/check]   | GITHUB_JOB=check,
deployment,2025-09-21T22:28:14.4543149Z,INFO,[basic/check]   | GITHUB_REPOSITORY=nektos/act,
deployment,2025-09-21T22:28:14.4544394Z,INFO,[basic/check]   | GITHUB_RETENTION_DAYS=0,
deployment,2025-09-21T22:28:14.4545171Z,INFO,[basic/check]   | GITHUB_ACTION_REPOSITORY=,
deployment,2025-09-21T22:28:14.4545889Z,INFO,[basic/check]   | PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin,
deployment,2025-09-21T22:28:14.4546759Z,INFO,[basic/check]   | RUNNER_PERFLOG=/dev/null,
deployment,2025-09-21T22:28:14.4547124Z,INFO,[basic/check]   | GITHUB_BASE_REF=,
deployment,2025-09-21T22:28:14.4547495Z,INFO,[basic/check]   | CI=true,
deployment,2025-09-21T22:28:14.4547869Z,INFO,[basic/check]   | ImageOS=ubuntu20,
deployment,2025-09-21T22:28:14.4548366Z,INFO,[basic/check]   | GITHUB_REPOSITORY_OWNER=nektos,
deployment,2025-09-21T22:28:14.4548787Z,INFO,[basic/check]   | GITHUB_HEAD_REF=,
deployment,2025-09-21T22:28:14.4549179Z,INFO,[basic/check]   | GITHUB_ACTION_REF=,
deployment,2025-09-21T22:28:14.4549644Z,INFO,[basic/check]   | NODE_VERSION=16.20.2,
deployment,2025-09-21T22:28:14.4550102Z,INFO,[basic/check]   | GITHUB_WORKFLOW=basic,
deployment,2025-09-21T22:28:14.4550823Z,INFO,[basic/check]   | GITHUB_OUTPUT=/var/run/act/workflow/outputcmd.txt,
deployment,2025-09-21T22:28:14.4551399Z,INFO,[basic/check]   | TEST=value,
deployment,2025-09-21T22:28:14.4552082Z,INFO,[basic/check]   | _=/usr/bin/env,
deployment,2025-09-21T22:28:14.4552895Z,INFO,[basic/check]   ✅  Success - Main env [61.572595ms],
deployment,2025-09-21T22:28:14.4621238Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.4626040Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.4693458Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.4763479Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.4766402Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.4822422Z,INFO,[basic/check] ⭐ Run Main docker://node:16-buster-slim,
deployment,2025-09-21T22:28:14.4845576Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.4956740Z,INFO,[basic/check]   🐳  docker pull image=node:16-buster-slim platform= username= forcePull=true,
deployment,2025-09-21T22:28:14.4960038Z,INFO,[basic/check] using DockerAuthConfig authentication for docker pull,
deployment,2025-09-21T22:28:14.6200223Z,INFO,"[basic/check]   🐳  docker create image=node:16-buster-slim platform= entrypoint=[] cmd=[""echo"" ""${INPUT_SOMEKEY}"" ""|"" ""grep"" ""somevalue""] network=""container:act-basic-check-bb36c003e32982766f5ff374ce2226fb9fba55ad3019f2386b4fb3b3c39afce9""",
deployment,2025-09-21T22:28:14.6477482Z,INFO,"[basic/check]   🐳  docker run image=node:16-buster-slim platform= entrypoint=[] cmd=[""echo"" ""${INPUT_SOMEKEY}"" ""|"" ""grep"" ""somevalue""] network=""container:act-basic-check-bb36c003e32982766f5ff374ce2226fb9fba55ad3019f2386b4fb3b3c39afce9""",
deployment,2025-09-21T22:28:14.7272906Z,INFO,[basic/check]   | ${INPUT_SOMEKEY} | grep somevalue,
deployment,2025-09-21T22:28:14.7598712Z,INFO,[basic/check]   ✅  Success - Main docker://node:16-buster-slim [275.484245ms],
deployment,2025-09-21T22:28:14.7689735Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.7694054Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.7760168Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.7817137Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.7822087Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.7874385Z,INFO,[basic/check] ⭐ Run Main ls,
deployment,2025-09-21T22:28:14.7896807Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.7957387Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.8018096Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.8022109Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.8101330Z,INFO,[basic/check]   🐳  docker exec cmd=[bash -e /var/run/act/workflow/4] user= workdir=,
deployment,2025-09-21T22:28:14.8547577Z,INFO,[basic/check]   ✅  Success - Main ls [65.232818ms],
deployment,2025-09-21T22:28:14.8633237Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.8637013Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.8700287Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.8763033Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.8767183Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.8828869Z,INFO,[basic/check] ⭐ Run Main echo 'hello world',
deployment,2025-09-21T22:28:14.8854527Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.8925641Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.8990139Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.8994361Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.9066522Z,INFO,[basic/check]   🐳  docker exec cmd=[bash -e /var/run/act/workflow/5] user= workdir=,
deployment,2025-09-21T22:28:14.9439538Z,INFO,[basic/check]   | hello world,
deployment,2025-09-21T22:28:14.9455378Z,INFO,[basic/check]   ✅  Success - Main echo 'hello world' [60.450202ms],
deployment,2025-09-21T22:28:14.9542746Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.9546623Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.9616704Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.9685474Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.9690132Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.9745142Z,INFO,"[basic/check] ⭐ Run Main echo ${GITHUB_SHA} >> $(dirname ""${GITHUB_WORKSPACE}"")/sha.txt",
deployment,2025-09-21T22:28:14.9768965Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.9830926Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.9888506Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.9893530Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:14.9964111Z,INFO,[basic/check]   🐳  docker exec cmd=[bash -e /var/run/act/workflow/6] user= workdir=,
deployment,2025-09-21T22:28:15.0376422Z,INFO,"[basic/check]   ✅  Success - Main echo ${GITHUB_SHA} >> $(dirname ""${GITHUB_WORKSPACE}"")/sha.txt [60.958955ms]",
deployment,2025-09-21T22:28:15.0460704Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:15.0469265Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:15.0536479Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:15.0596881Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:15.0601707Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:15.0656946Z,INFO,"[basic/check] ⭐ Run Main cat $(dirname ""${GITHUB_WORKSPACE}"")/sha.txt | grep ${GITHUB_SHA}",
deployment,2025-09-21T22:28:15.0681763Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:15.0742564Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:15.0802994Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:15.0806850Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:15.0879553Z,INFO,[basic/check]   🐳  docker exec cmd=[bash -e /var/run/act/workflow/7] user= workdir=,
deployment,2025-09-21T22:28:15.1304166Z,INFO,[basic/check]   | 7909e55f68f039676fc8a1969658d80220386c57,
deployment,2025-09-21T22:28:15.1318491Z,INFO,"[basic/check]   ✅  Success - Main cat $(dirname ""${GITHUB_WORKSPACE}"")/sha.txt | grep ${GITHUB_SHA} [63.951979ms]",
deployment,2025-09-21T22:28:15.1402897Z,INFO,[basic/check] ⭐ Run Complete job,
deployment,2025-09-21T22:28:15.1403579Z,INFO,[basic/check] Cleaning up container for job check,
deployment,2025-09-21T22:28:15.1867125Z,ERROR,[basic/check] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:15.1927081Z,INFO,[basic/check]   ✅  Success - Complete job,
deployment,2025-09-21T22:28:15.1927750Z,INFO,[basic/check] 🏁  Job succeeded,
deployment,2025-09-21T22:28:15.1931351Z,ERROR,"time=""2025-09-21T22:28:15Z"" level=warning msg=""unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57'""",
deployment,2025-09-21T22:28:15.1933437Z,INFO,[basic/build] ⭐ Run Set up job,
deployment,2025-09-21T22:28:15.1934118Z,INFO,[basic/build] 🚀  Start image=node:16-buster-slim,
deployment,2025-09-21T22:28:15.1994084Z,INFO,[basic/build]   🐳  docker pull image=node:16-buster-slim platform= username= forcePull=true,
deployment,2025-09-21T22:28:15.1997481Z,INFO,[basic/build] using DockerAuthConfig authentication for docker pull,
deployment,2025-09-21T22:28:15.3100240Z,INFO,"[basic/build]   🐳  docker create image=node:16-buster-slim platform= entrypoint=[""tail"" ""-f"" ""/dev/null""] cmd=[] network=""host""",
deployment,2025-09-21T22:28:15.3361678Z,INFO,"[basic/build]   🐳  docker run image=node:16-buster-slim platform= entrypoint=[""tail"" ""-f"" ""/dev/null""] cmd=[] network=""host""",
deployment,2025-09-21T22:28:15.4977369Z,WARN,[basic/build]   🐳  docker exec cmd=[node --no-warnings -e console.log(process.execPath)] user= workdir=,
deployment,2025-09-21T22:28:15.5712288Z,INFO,[basic/build]   ✅  Success - Set up job,
deployment,2025-09-21T22:28:15.5716218Z,ERROR,[basic/build] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:15.5779848Z,ERROR,[basic/build] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:15.5784255Z,ERROR,[basic/build] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:15.5788325Z,ERROR,[basic/build] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:15.5799103Z,ERROR,[basic/build] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:15.5858952Z,ERROR,[basic/build] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
deployment,2025-09-21T22:28:15.5916869Z,ERROR,[basic/build] unable to get git ref: failed to identify reference (tag/branch) for the checked-out revision '7909e55f68f039676fc8a1969658d80220386c57',
